Date Recorded,List Year,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Longitude,Latitude
2020-10-07,2020,Killingworth,35 BURR HILL ROAD,200340.0,350000.0,0.5724,Residential,Single Family,-72.58338,41.40922
2021-04-26,2020,Enfield,66 OLDEFIELD FARMS,109740.0,185000.0,0.5931,Residential,Condo,Unknown,Unknown
2021-02-02,2020,Lyme,86-3 JOSHUATOWN RD,867600.0,1650000.0,0.5258,Residential,Single Family,-72.36072,41.38986
2021-05-17,2020,Cheshire,401 E MITCHELL AVE,37730.0,92000.0,0.410108696,Residential,Condo,-72.89817,41.50536
2021-05-19,2020,East Hartford,51-53 WOODBRIDGE AVE,144980.0,293000.0,0.4948,Residential,Three Family,-72.63413,41.77792
2021-07-12,2020,Hebron,119 JENNIFER DR,173450.0,350000.0,0.4955,Residential,Single Family,-72.3928,41.65528
2021-09-24,2020,Avon,4 VERMILLION DRIVE,104690.0,160000.0,0.6543,Vacant Land,Unknown,Unknown,Unknown
2020-10-05,2020,Danbury,8 CAPITOLA RD,186200.0,309000.0,0.6025,Residential,Single Family,-73.47804,41.43173
2021-01-21,2020,Madison,16 CENTRE VILLAGE DR,231100.0,418000.0,0.5528,Residential,Condo,-72.60548,41.28289
2020-11-04,2020,East Haddam,9 OLDE FIELD DR,240030.0,295000.0,0.8136,Residential,Single Family,-72.39318,41.46839
2021-05-17,2020,Farmington,179 NEW BRITAIN AV,75170.0,118000.0,0.637,Residential,Condo,-72.87987,41.75271
2021-06-01,2020,Bristol,135 SUMMER ST,137480.0,130000.0,1.0575,Residential,Single Family,Unknown,Unknown
2021-06-09,2020,Granby,37 CONE MOUNTAIN RD,358120.0,610000.0,0.587,Residential,Single Family,Unknown,Unknown
2020-12-01,2020,Hebron,36 JONES ST,372250.0,505000.0,0.7371,Residential,Single Family,-72.39316,41.62609
2021-07-02,2020,East Granby,16 SEYMOUR ROAD UNIT 4A,63700.0,124000.0,0.5137,Residential,Condo,-72.73601,41.91615
2021-04-05,2020,Farmington,40 PAPER CHASE DR,228540.0,395000.0,0.5785,Residential,Single Family,-72.8698,41.73839
2020-10-29,2020,Beacon Falls,33 BONNA STREET,51550.0,432000.0,0.1193,Residential,Single Family,Unknown,Unknown
2021-06-14,2020,East Hartford,175 CHRISTINE DR,91740.0,215000.0,0.4266,Residential,Single Family,Unknown,Unknown
2021-04-26,2020,East Haven,14 CEDAR CT #G,53950.0,150000.0,0.359666667,Residential,Condo,Unknown,Unknown
2020-12-28,2020,Litchfield,BUELL RD,50510.0,50000.0,1.0102,Vacant Land,Unknown,Unknown,Unknown
2021-02-19,2020,Chester,9 SUNSET AVE,176920.0,160000.0,1.1057,Residential,Single Family,Unknown,Unknown
2021-01-20,2020,Hartford,201 SAYBROOKE ST,42560.0,178000.0,0.2391,Residential,Single Family,-72.70314,41.74861
2021-01-28,2020,Bethel,81 PUTNAM PARK ROAD,93310.0,5560.0,16.7823,Vacant Land,Unknown,Unknown,Unknown
2021-08-25,2020,Granby,52 NORTH CHURCH RD,226310.0,399900.0,0.5659,Residential,Single Family,-72.81466,41.97034
2021-04-13,2020,Greenwich,351 PEMBERWICK ROAD UN702,501550.0,655000.0,0.7657,Residential,Condo,-73.66574,41.0349
2021-08-17,2020,Groton,9 CHASE OAK CT S6,50680.0,135500.0,0.37402214,Residential,Condo,-72.05486,41.36642
2020-12-08,2020,Granby,2 CANAL RD,153720.0,325000.0,0.4729,Residential,Single Family,-72.78252,41.95822
2020-11-12,2020,Killingworth,443 ROUTE 148,159380.0,158000.0,1.0087,Residential,Single Family,-72.59931,41.39036
2021-07-15,2020,Hartford,108 ENFIELD ST,50164.0,135000.0,0.3715,Residential,Single Family,-72.6846,41.78415
2021-07-19,2020,Greenwich,66 PEMBERWICK ROAD,373870.0,870000.0,0.4297,Residential,Single Family,-73.65472,41.01841
2021-01-25,2020,Groton,238 POQUONNOCK RD,121240.0,280000.0,0.433,Residential,Three Family,-72.07062,41.34578
2021-09-08,2020,Ansonia,28 LOCKE ST,146700.0,275000.0,0.533454545,Residential,Three Family,Unknown,Unknown
2020-11-04,2020,Cromwell,11 CLUBHOUSE,130130.0,197000.0,0.6605,Residential,Condo,Unknown,Unknown
2021-08-16,2020,East Haven,658 BRADLEY ST,124620.0,227500.0,0.5477,Residential,Single Family,Unknown,Unknown
2021-08-17,2020,Brookfield,9 NEW BRIDGE RD,65180.0,650000.0,0.100276923,Vacant Land,Unknown,Unknown,Unknown
2021-04-13,2020,Litchfield,98 MEADOW ST,167190.0,425000.0,0.3933,Residential,Single Family,-73.19106,41.74382
2021-01-26,2020,Cheshire,275 TIMBER LANE,176540.0,295000.0,0.5984,Residential,Single Family,-72.92802,41.50192
2021-04-30,2020,Bolton,220 HEBRON RD,142900.0,80000.0,1.7862,Residential,Single Family,Unknown,Unknown
2021-01-25,2020,Hartford,31 WOODLAND ST #002U,25130.0,75000.0,0.335,Residential,Condo,Unknown,Unknown
2020-11-17,2020,Barkhamsted,10 HORSESHOE CIRCLE,152120.0,280000.0,0.5432,Residential,Single Family,Unknown,Unknown
2021-07-19,2020,Bloomfield,13 FARMSTEAD CIRCLE,110600.0,231000.0,0.4787,Residential,Single Family,Unknown,Unknown
2021-06-28,2020,East Lyme,11 KING ARTHUR DR 3J,81620.0,152900.0,0.5338,Residential,Condo,Unknown,Unknown
2021-04-26,2020,Hartford,96 WEBSTER ST & 185 BENTON ST,251160.0,443235.0,0.566652002,Commercial,Unknown,-72.68236,41.74659
2020-12-07,2020,Greenwich,3 LOCKWOOD AVENUE,1120280.0,2200000.0,0.5092,Residential,Single Family,Unknown,Unknown
2021-02-22,2020,Easton,78 STURBRIDGE ROAD,371690.0,625000.0,0.5947,Residential,Single Family,-73.25475,41.23758
2021-03-18,2020,Guilford,66 LONG HILL FARM,116590.0,178450.0,0.6533,Residential,Condo,-72.70906,41.31115
2020-10-23,2020,Berlin,LOT 7 BRITTANYS PATH,106800.0,200000.0,0.534,Vacant Land,Unknown,Unknown,Unknown
2021-06-21,2020,Groton,210 ENSIGN DR,278320.0,520000.0,0.5352,Residential,Single Family,-72.00378,41.35536
2021-03-09,2020,Greenwich,5 CHAPEL LANE,1140230.0,2800000.0,0.407225,Residential,Single Family,-73.58847,41.03278
2021-07-12,2020,Danbury,62-69 KENOSIA AV,2315800.0,1370000.0,1.6903,Commercial,Unknown,Unknown,Unknown
2020-12-09,2020,Ansonia,16 HOLBROOK CT,112700.0,225000.0,0.5008,Residential,Single Family,Unknown,Unknown
2021-06-16,2020,Glastonbury,229 OLD MAIDS LN,473700.0,925000.0,0.5121,Residential,Single Family,-72.61654,41.63872
2021-09-23,2020,Greenwich,58 SINAWOY ROAD,542780.0,1075000.0,0.5049,Residential,Single Family,Unknown,Unknown
2021-08-23,2020,Glastonbury,70 RIDGEWOOD RD,252300.0,510000.0,0.4947,Residential,Single Family,-72.59639,41.68102
2021-01-11,2020,Mansfield,9 OLD WOOD RD,20800.0,42500.0,0.489411765,Residential,Single Family,-72.27627,41.82238
2020-12-23,2020,Granby,4 MOUNTAIN CREST,278310.0,450000.0,0.6184,Residential,Single Family,-72.83333,41.99785
2021-09-23,2020,Danbury,40 OLE MUSKET LA,233900.0,460000.0,0.5084,Residential,Single Family,-73.4842,41.35944
2021-06-14,2020,Hartford,82 ROWE AVE & 90 CHADWICK AVE,675290.0,1750000.0,0.3858,Apartments,Unknown,-72.70851,41.75969
2020-10-19,2020,Groton,14 ATLANTIC AVE,484260.0,800000.0,0.605325,Residential,Single Family,Unknown,Unknown
2021-07-20,2020,Cromwell,14 SOUTH STREET,186410.0,250000.0,0.7456,Residential,Single Family,-72.6452,41.59099
2021-02-04,2020,Greenwich,10 WESTVIEW PLACE,1069110.0,1755000.0,0.6091,Residential,Single Family,-73.58714,41.04182
2021-04-12,2020,Killingworth,45 LITTLE CITY ROAD,130230.0,113500.0,1.1474,Residential,Single Family,Unknown,Unknown
2020-12-28,2020,Hartford,260 FAIRFIELD AVE,106295.0,362000.0,0.2936,Residential,Three Family,Unknown,Unknown
2021-06-07,2020,Enfield,37 DARTMOOR,168160.0,304900.0,0.5515,Residential,Condo,-72.54184,42.03215
2021-04-26,2020,Hartford,491 GARDEN ST,6230.0,23323.0,0.2671,Vacant Land,Unknown,-72.68379,41.78311
2020-10-07,2020,Branford,103 PEDDLARS DR,111600.0,169999.0,0.65647445,Residential,Condo,Unknown,Unknown
2021-05-26,2020,Chester,20-1 RAILROAD AVE,85020.0,80750.0,1.0528,Vacant Land,Unknown,Unknown,Unknown
2021-08-05,2020,Danbury,31-33 TOWN HILL AV 3,49100.0,84900.0,0.5783,Residential,Condo,-73.44376,41.3898
2021-04-21,2020,Bethel,504 COPPER SQUARE DRIVE,212730.0,365000.0,0.5828,Residential,Condo,Unknown,Unknown
2021-07-23,2020,Cheshire,86 CARTER LANE,138320.0,213750.0,0.6471,Residential,Single Family,Unknown,Unknown
2020-10-27,2020,Avon,75 SCOVILLE ROAD,244790.0,370000.0,0.6615,Residential,Single Family,-72.84842,41.77773
2021-03-09,2020,Madison,28 SAMANTHA LN,195300.0,320000.0,0.6103,Residential,Single Family,Unknown,Unknown
2021-06-29,2020,Avon,4 BRAMBLE BUSH,192640.0,305000.0,0.6316,Residential,Condo,Unknown,Unknown
2020-10-22,2020,Branford,10 WEST HAYCOCK PT RD,193200.0,142500.0,1.3557,Residential,Single Family,Unknown,Unknown
2020-12-21,2020,Berlin,82 MAGNOLIA LANE,183200.0,319000.0,0.5742,Residential,Single Family,Unknown,Unknown
2021-08-10,2020,Manchester,61 BETTE DRIVE,195600.0,347000.0,0.5636,Residential,Single Family,-72.46741,41.75836
2020-11-20,2020,Manchester,111 WALKER STREET,96000.0,174000.0,0.5517,Residential,Single Family,-72.51037,41.78165
2021-01-19,2020,Derby,28 TENTH ST,172550.0,290000.0,0.595,Residential,Single Family,-73.09234,41.32987
2020-12-07,2020,East Hartford,5 FAIRFIELD ST,101010.0,169000.0,0.5976,Residential,Two Family,Unknown,Unknown
2021-08-10,2020,Brookfield,121 GRAYS BRIDGE RD,64720.0,331250.0,0.195381132,Vacant Land,Unknown,-73.40105,41.4398
2021-09-30,2020,Killingly,273 MAIN ST,234430.0,230000.0,1.0192,Apartments,Unknown,Unknown,Unknown
2020-10-23,2020,Derby,27 R HAWTHORNE AVE,73360.0,45000.0,1.6302,Residential,Single Family,-73.09284,41.3243
2021-07-23,2020,Greenwich,12 SHORE ROAD,1742090.0,3275000.0,0.5319,Residential,Single Family,Unknown,Unknown
2020-11-19,2020,East Haven,5 BIRCH LN #F,58400.0,111500.0,0.5237,Residential,Condo,Unknown,Unknown
2021-09-21,2020,Cromwell,25 HEMLOCK COURT,82740.0,122000.0,0.6781,Residential,Condo,-72.68598,41.60585
2021-09-16,2020,Lebanon,25 LOUISE RD,53530.0,175000.0,0.3058,Residential,Single Family,-72.32091,41.62058
2021-01-15,2020,Lyme,100-5B JOSHUATOWN RD,912200.0,1179800.0,0.7731,Residential,Single Family,Unknown,Unknown
2021-06-01,2020,Chaplin,323 SO BEAR HILL RD & ENGLAND,127100.0,225000.0,0.5648,Residential,Single Family,-72.11024,41.78253
2021-03-08,2020,East Haven,15 SUMMIT AVE,120970.0,240000.0,0.504,Residential,Single Family,Unknown,Unknown
2020-11-17,2020,Derby,54 KINGS COURT,149870.0,301000.0,0.4979,Residential,Single Family,-73.06579,41.32147
2021-01-21,2020,Brookfield,28 GREAT HERON LN,317100.0,457000.0,0.6938,Residential,Condo,-73.41336,41.49001
2021-07-19,2020,Cromwell,15 MAGNOLIA HILL COURT,92610.0,156000.0,0.5936,Residential,Condo,Unknown,Unknown
2020-12-15,2020,Darien,9 MANSFIELD PLACE,1330000.0,2210000.0,0.6018,Residential,Single Family,-73.47244,41.09081
2021-03-04,2020,Enfield,O-2 SMYTH FARM CORNERS,36090.0,45000.0,0.802,Commercial,Unknown,Unknown,Unknown
2021-03-02,2020,Killingly,1 UPPER DOWNS DR,138880.0,240000.0,0.578666667,Residential,Single Family,-71.86906,41.8026
2021-07-07,2020,Berlin,151 MEADOW LN,178500.0,310000.0,0.5758,Residential,Single Family,Unknown,Unknown
2021-06-03,2020,Killingly,36 WYNDHAM LANDING,73780.0,168000.0,0.4391,Residential,Condo,Unknown,Unknown
2021-01-20,2020,Greenwich,26 HOMESTEAD LANE,228130.0,292500.0,0.779931624,Vacant Land,Unknown,Unknown,Unknown
2021-06-28,2020,Danbury,85 NORTH ST 1,85400.0,5500.0,15.5272,Commercial,Unknown,Unknown,Unknown
2021-09-01,2020,Beacon Falls,47 NOE PLACE,126300.0,260000.0,0.4857,Residential,Single Family,Unknown,Unknown
2020-11-12,2020,Danbury,55 MILL PLAIN RD 7-2,102400.0,152400.0,0.6719,Residential,Condo,-73.50371,41.39079
2021-04-05,2020,Avon,4 THISTLE HOLLOW,218730.0,370000.0,0.5911,Residential,Condo,-72.80913,41.80812
2021-03-11,2020,Bethany,938 LITCHFIELD TPK,168370.0,220900.0,0.7622,Residential,Single Family,Unknown,Unknown
2021-07-06,2020,Greenwich,20 ROCKLAND PLACE,1009820.0,1950000.0,0.5178,Residential,Single Family,Unknown,Unknown
2021-02-04,2020,Brookfield,7 NUTMEG LN,93720.0,184900.0,0.5068,Residential,Condo,Unknown,Unknown
2021-05-17,2020,East Hartford,33 GODAR TER,103580.0,215000.0,0.4817,Residential,Single Family,-72.60437,41.75153
2021-06-01,2020,Bristol,36 MCINTOSH DR,190820.0,325000.0,0.5871,Residential,Single Family,-72.95382,41.69859
2020-11-09,2020,Kent,164 GORHAM RD,475100.0,895000.0,0.5308,Residential,Single Family,-73.42614,41.74173
2021-02-08,2020,East Haven,17 EDGAR ST,120220.0,258000.0,0.4659,Residential,Single Family,Unknown,Unknown
2020-12-28,2020,Manchester,28 GARDEN DRIVE,37700.0,85000.0,0.4435,Residential,Condo,Unknown,Unknown
2020-10-16,2020,Enfield,309 BRAINARD RD,141800.0,230000.0,0.6165,Residential,Single Family,-72.55057,42.02369
2020-10-13,2020,Glastonbury,480 NEIPSIC RD,200800.0,332000.0,0.6048,Residential,Single Family,Unknown,Unknown
2020-12-16,2020,Hartford,81 WESTBROOK ST,46620.0,215000.0,0.2168,Residential,Single Family,Unknown,Unknown
2020-10-27,2020,Glastonbury,308 HOUSE ST,141700.0,217000.0,0.6529,Residential,Single Family,Unknown,Unknown
2021-05-18,2020,East Granby,45 SEYMOUR ROAD,146000.0,185000.0,0.7891,Residential,Single Family,-72.73185,41.91493
2021-01-15,2020,Hartford,119 BALTIMORE ST,70525.0,214000.0,0.3295,Residential,Three Family,Unknown,Unknown
2021-02-06,2020,Bethlehem,134 TOWN LINE RD,25300.0,150000.0,0.1686,Vacant Land,Unknown,Unknown,Unknown
2021-02-17,2020,Branford,195 TURTLE BAY DR,179200.0,310000.0,0.578,Residential,Condo,-72.83551,41.25984
2021-04-29,2020,Canaan,10 MAIN STREET,119000.0,100000.0,1.19,Residential,Single Family,-73.35619,41.95526
2020-11-25,2020,Essex,5 FOXBORO RD LOT 5,958700.0,1400000.0,0.6847,Vacant Land,Unknown,-72.39169,41.36282
2021-06-02,2020,Greenwich,597 INDIAN FIELD ROAD,2276120.0,2246740.0,1.013076724,Residential,Single Family,Unknown,Unknown
2021-07-30,2020,Madison,64 DAIRY HILL RD,166800.0,832000.0,0.2004,Residential,Single Family,Unknown,Unknown
2020-11-02,2020,Hartford,30 CHARLOTTE ST,14525.0,170000.0,0.085441176,Residential,Single Family,Unknown,Unknown
2021-06-07,2020,Farmington,4 MAPLEWOOD RD,237160.0,311000.0,0.7625,Residential,Single Family,Unknown,Unknown
2021-06-07,2020,Glastonbury,20 ADENAS WALK,289800.0,440000.0,0.6586,Residential,Condo,Unknown,Unknown
2021-03-02,2020,Canton,18 LIVINGSTON ROAD,408280.0,703000.0,0.5807,Residential,Single Family,Unknown,Unknown
2020-12-18,2020,Enfield,4 LEONARD RD,104300.0,180000.0,0.5794,Residential,Single Family,-72.58953,42.01013
2021-06-15,2020,Greenwich,7 STAG LANE,1063790.0,2085000.0,0.5102,Residential,Single Family,Unknown,Unknown
2021-06-24,2020,Griswold,13 HALEY MEADOW RD,252000.0,410000.0,0.614634146,Residential,Single Family,Unknown,Unknown
2021-04-01,2020,Griswold,378 NORMAN RD LOT 14,14490.0,5800.0,2.4982,Residential,Single Family,-71.96011,41.61198
2021-08-27,2020,Glastonbury,80 MOUNTAIN VIEW RD,303800.0,511000.0,0.5945,Residential,Single Family,Unknown,Unknown
2021-09-02,2020,Brookfield,20 OBTUSE ROCKS RD,359690.0,545000.0,0.6599,Residential,Single Family,Unknown,Unknown
2021-07-20,2020,East Hartford,1-5 HOPEWELL ST,95480.0,177500.0,0.5379,Residential,Three Family,Unknown,Unknown
2020-12-11,2020,East Haven,36 VERA ST,47780.0,45000.0,1.0617,Vacant Land,Unknown,Unknown,Unknown
2021-04-01,2020,Colchester,335 WINDHAM AVE,122700.0,110000.0,1.1154,Residential,Single Family,-72.31903,41.5988
2021-08-26,2020,Glastonbury,"115,115A,115B,117,117A,117B NE",613000.0,1750000.0,0.350285714,Commercial,Unknown,Unknown,Unknown
2021-06-22,2020,Hartford,1 LINDEN PL #0403,73647.0,165000.0,0.4463,Residential,Condo,Unknown,Unknown
2021-07-02,2020,Granby,5 RICKWOOD LN,194810.0,385000.0,0.506,Residential,Single Family,Unknown,Unknown
2021-01-29,2020,Bristol,365 ALLENTOWN RD UN 15,67970.0,293000.0,0.2319,Residential,Condo,-72.9799,41.65337
2021-03-30,2020,Brookfield,20 OBTUSE ROAD SOUTH,389230.0,680000.0,0.5723,Residential,Single Family,-73.35315,41.45129
2020-11-24,2020,Glastonbury,29 TOWHEE LN,225900.0,395000.0,0.5718,Residential,Single Family,-72.57015,41.73173
2020-10-23,2020,Madison,381 COPSE RD,238900.0,225000.0,1.0617,Residential,Single Family,-72.61715,41.29878
2021-08-31,2020,Greenwich,14 PIERCE ROAD,986790.0,1500000.0,0.6578,Residential,Single Family,Unknown,Unknown
2021-09-01,2020,East Hartford,121 WASHINGTON AVE,71360.0,148000.0,0.4821,Residential,Single Family,-72.62097,41.73654
2021-09-28,2020,East Lyme,3 WILDWOOD DR,70210.0,70000.0,1.003,Vacant Land,Unknown,-72.21314,41.31029
2021-05-24,2020,Greenwich,194 SHORE ROAD,1346660.0,2500000.0,0.5386,Residential,Single Family,-73.56615,41.01509
2021-09-20,2020,East Haddam,416 EH MOODUS RD,213280.0,150000.0,1.4218,Commercial,Unknown,-72.48338,41.51447
2020-12-23,2020,Ansonia,14 WHITE OAK RD,145900.0,245000.0,0.5955,Residential,Single Family,Unknown,Unknown
2021-05-07,2020,Cheshire,79 DUNDEE DR,218970.0,435900.0,0.5023,Residential,Single Family,-72.91511,41.53883
2021-08-02,2020,Greenwich,528 RIVERSVILLE ROAD,392000.0,2250000.0,0.174222222,Vacant Land,Unknown,-73.68756,41.08528
2021-08-03,2020,East Hartford,11 WEBSTER ST,78840.0,185000.0,0.4261,Residential,Single Family,-72.6342,41.77858
2021-06-18,2020,Bloomfield,21 BATH CRESCENT LANE,151690.0,335000.0,0.4528,Residential,Condo,-72.77505,41.80879
2021-09-09,2020,Danbury,64 NEWTOWN RD,856400.0,1223300.0,0.7,Commercial,Unknown,Unknown,Unknown
2020-11-19,2020,East Haddam,26 SMITH RD,333750.0,765000.0,0.4362,Residential,Single Family,-72.41295,41.47569
2021-08-31,2020,Danbury,43 FLEETWOOD DR,162700.0,201500.0,0.8074,Residential,Single Family,-73.4248,41.39573
2021-04-26,2020,Madison,6 BENTWATER LN,243200.0,390000.0,0.6235,Residential,Single Family,-72.65912,41.4113
2021-06-28,2020,Hartford,31 WOODLAND ST #001C,36456.0,89900.0,0.4055,Residential,Condo,Unknown,Unknown
2021-05-26,2020,Danbury,8 ROSE LA 14-2,108800.0,238000.0,0.4571,Residential,Condo,-73.45818,41.39832
2021-08-18,2020,Bethel,6 CARRIAGE DRIVE,240590.0,382000.0,0.6298,Residential,Single Family,-73.38764,41.3711
2021-04-01,2020,Bristol,118 CONCORD ST,64890.0,155000.0,0.418645161,Residential,Single Family,Unknown,Unknown
2021-07-02,2020,Madison,24 KINGSBRIDGE WAY,439900.0,620000.0,0.7095,Residential,Condo,-72.5595,41.2818
2021-03-02,2020,Harwinton,66 BROOKFIELD RD,218670.0,399900.0,0.5468,Residential,Single Family,Unknown,Unknown
2021-07-28,2020,Glastonbury,145 HOMESTEAD DR,183700.0,310000.0,0.5925,Residential,Single Family,Unknown,Unknown
2020-12-22,2020,Darien,29 TOWER LANE,1461390.0,1950000.0,0.7494,Residential,Single Family,-73.48184,41.10763
2021-07-16,2020,Griswold,46 OSGA LANE,110600.0,240000.0,0.460833333,Residential,Single Family,Unknown,Unknown
2020-11-24,2020,Groton,190 ANN AVE,146790.0,270000.0,0.5436,Residential,Single Family,Unknown,Unknown
2020-10-20,2020,East Hartford,50 SCOTLAND #5-L,124060.0,157000.0,0.7901,Residential,Condo,-72.60684,41.77791
2021-02-03,2020,Ashford,447 NORTH RD,154900.0,265000.0,0.5845,Residential,Single Family,Unknown,Unknown
2020-12-31,2020,East Hartford,88 ELLINGTON RD,82370.0,126000.0,0.6537,Residential,Single Family,-72.62813,41.791
2020-12-23,2020,Bristol,600 CLARK AVE #16,73780.0,127500.0,0.5786,Residential,Condo,-72.98338,41.6863
2021-06-04,2020,East Haddam,55 EAST SHORE DR,150630.0,400000.0,0.376575,Residential,Single Family,-72.32586,41.51327
2020-11-16,2020,Easton,29 WEATHERVANE DRIVE,605020.0,1100000.0,0.55,Residential,Single Family,Unknown,Unknown
2021-03-18,2020,Danbury,113-115 PARK AV,1493100.0,3600000.0,0.4147,Apartments,Unknown,Unknown,Unknown
2021-07-21,2020,Enfield,20 POWDER RIDGE RD,143200.0,260000.0,0.5507,Residential,Single Family,Unknown,Unknown
2021-06-14,2020,Madison,24 WEST SUSSEX PL,194700.0,365000.0,0.5334,Residential,Condo,Unknown,Unknown
2021-03-22,2020,Cheshire,5 SHERWOOD LANE,571380.0,755000.0,0.7567,Residential,Single Family,-72.93481,41.47286
2020-12-11,2020,Litchfield,34 SOUTH ST,1289700.0,1550000.0,0.832,Residential,Single Family,Unknown,Unknown
2021-01-22,2020,Greenwich,3 FLORENCE ROAD,631820.0,1275000.0,0.4955,Residential,Single Family,-73.5763,41.0502
2021-03-31,2020,Bristol,88 STRAWBERRY HILL RD,133910.0,250000.0,0.5356,Residential,Single Family,-72.90247,41.71823
2020-12-22,2020,East Haven,216 NORTH HIGH ST,111460.0,213000.0,0.5232,Residential,Single Family,-72.86989,41.28519
2020-10-30,2020,Granby,62 SILVER BROOK LN,282870.0,439900.0,0.643,Residential,Single Family,Unknown,Unknown
2020-10-19,2020,Hartford,700 MAPLE AVE #0506,25900.0,100000.0,0.259,Residential,Condo,-72.68378,41.7411
2021-01-08,2020,Manchester,32 COTTAGE STREET,91000.0,121900.0,0.7465,Residential,Two Family,-72.51854,41.77047
2021-02-11,2020,Derby,17 DONNA AVE,142870.0,247000.0,0.5784,Residential,Single Family,-73.11096,41.34078
2020-12-16,2020,Barkhamsted,78 RIVERTON RD,126650.0,155000.0,0.817,Residential,Single Family,Unknown,Unknown
2021-02-10,2020,Bethany,282 SPERRY RD,172080.0,266000.0,0.6469,Residential,Single Family,-72.97724,41.41117
2020-11-04,2020,Glastonbury,324 KINNE RD,429300.0,640000.0,0.6707,Residential,Single Family,Unknown,Unknown
2021-07-26,2020,East Hartford,20 WESTBROOK ST,364510.0,150000.0,2.43,Commercial,Unknown,-72.62613,41.77667
2021-05-03,2020,Darien,69 KENSETT LANE,531790.0,1650000.0,0.32229697,Residential,Condo,Unknown,Unknown
2021-09-28,2020,Groton,297 JUDSON AVE,181440.0,406000.0,0.4468,Residential,Single Family,Unknown,Unknown
2021-05-03,2020,East Lyme,34 UPPER PATTAGANSETT RD,151480.0,315000.0,0.4808,Residential,Single Family,-72.22055,41.37084
2021-04-01,2020,Manchester,172 MIDDLE TURNPIKE WEST,140200.0,183000.0,0.7661,Commercial,Unknown,Unknown,Unknown
2020-10-27,2020,Bethel,21 DODGINGTOWN ROAD,214060.0,500000.0,0.42812,Residential,Single Family,-73.38912,41.37554
2021-04-16,2020,Glastonbury,2815 MAIN ST,723200.0,950000.0,0.7612,Commercial,Unknown,Unknown,Unknown
